Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/a_Myiad contacts""))",Chrome 81.0.4044.138,,,2020-05-21 14:56:13,2020-05-21 14:56:41,"28,275s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/button_Crer""))",Chrome 81.0.4044.138,,,2020-05-21 14:56:41,2020-05-21 14:56:51,"9,501s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/div_Nouveau contact_myiad-avatar""))",Chrome 81.0.4044.138,,,2020-05-21 14:56:51,2020-05-21 14:56:53,"2,589s",PASSED
Seq5 = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,012s",PASSED
seq55 = Seq5 * 100,Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,002s",PASSED
jdcontact = seq55,Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,002s",PASSED
jdcont = $jdcontact,Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,009s",PASSED
"firstname = ""test"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,001s",PASSED
println(firstname),Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:53,"0,003s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Prnom_firstName""), firstname)",Chrome 81.0.4044.138,,,2020-05-21 14:56:53,2020-05-21 14:56:58,"4,883s",PASSED
"lastname = ""test1"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:56:58,2020-05-21 14:56:58,"0,001s",PASSED
println(lastname),Chrome 81.0.4044.138,,,2020-05-21 14:56:58,2020-05-21 14:56:58,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom_lastName""), lastname)",Chrome 81.0.4044.138,,,2020-05-21 14:56:58,2020-05-21 14:57:03,"4,783s",PASSED
"usedname = ""test3"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:57:03,2020-05-21 14:57:03,"0,001s",PASSED
println(usedname),Chrome 81.0.4044.138,,,2020-05-21 14:57:03,2020-05-21 14:57:03,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_concat(Nom d  usage)_usageName""), usedname)",Chrome 81.0.4044.138,,,2020-05-21 14:57:03,2020-05-21 14:57:08,"4,970s",PASSED
"jeunefille = ""test4"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:57:08,2020-05-21 14:57:08,"0,000s",PASSED
println(jeunefille),Chrome 81.0.4044.138,,,2020-05-21 14:57:08,2020-05-21 14:57:08,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom de jeune fille_birthName""), jeunefille)",Chrome 81.0.4044.138,,,2020-05-21 14:57:08,2020-05-21 14:57:13,"4,965s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Date de naissance_birthDate""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:13,2020-05-21 14:57:16,"2,735s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_13""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:16,2020-05-21 14:57:18,"2,664s",PASSED
"datebirth = getAttribute(findTestObject(""CreationContact/Page_IAD/input_Date de naissance_birthDate""), ""value"")",Chrome 81.0.4044.138,,,2020-05-21 14:57:18,2020-05-21 14:57:19,"0,597s",PASSED
DateNaissance = datebirth,Chrome 81.0.4044.138,,,2020-05-21 14:57:19,2020-05-21 14:57:19,"0,001s",PASSED
println(DateNaissance),Chrome 81.0.4044.138,,,2020-05-21 14:57:19,2020-05-21 14:57:19,"0,000s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Lieu de naissance_btn btn-default form_bf2c5d""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:19,2020-05-21 14:57:21,"2,435s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_02""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:21,2020-05-21 14:57:24,"2,871s",PASSED
"lieuBirth = ""test5"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:57:24,2020-05-21 14:57:24,"0,000s",PASSED
println(lieuBirth),Chrome 81.0.4044.138,,,2020-05-21 14:57:24,2020-05-21 14:57:24,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Lieu de naissance_birthPlace""), lieuBirth)",Chrome 81.0.4044.138,,,2020-05-21 14:57:24,2020-05-21 14:57:29,"5,058s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Choisir""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:29,2020-05-21 14:57:32,"2,946s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Choisir_form-control ui-select-search_780576""), ""France"")",Chrome 81.0.4044.138,,,2020-05-21 14:57:32,2020-05-21 14:57:38,"5,832s",PASSED
"pays1 = getText(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:38,2020-05-21 14:57:39,"0,501s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:39,2020-05-21 14:57:41,"2,382s",PASSED
pays = pays1,Chrome 81.0.4044.138,,,2020-05-21 14:57:41,2020-05-21 14:57:41,"0,001s",PASSED
println(pays),Chrome 81.0.4044.138,,,2020-05-21 14:57:41,2020-05-21 14:57:41,"0,001s",PASSED
"profession = ""test8"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 14:57:41,2020-05-21 14:57:41,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Profession_job""), profession)",Chrome 81.0.4044.138,,,2020-05-21 14:57:41,2020-05-21 14:57:46,"5,085s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Contact  Adresse""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:46,2020-05-21 14:57:49,"2,469s",PASSED
Seqphone = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,001s",PASSED
ifseq = Seqphone,Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,000s",PASSED
if (ifseq == 0),Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,001s",PASSED
phone = phoneseq1,Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,000s",PASSED
println(phone),Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,001s",PASSED
"phone1 = ""06"" + phone",Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,000s",PASSED
println(phone1),Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:49,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone2""), phone1)",Chrome 81.0.4044.138,,,2020-05-21 14:57:49,2020-05-21 14:57:54,"5,827s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Ajouter un tlphone_fa fa-plus""))",Chrome 81.0.4044.138,,,2020-05-21 14:57:54,2020-05-21 14:57:57,"2,635s",PASSED
"phone2 = ""01"" + phone",Chrome 81.0.4044.138,,,2020-05-21 14:57:57,2020-05-21 14:57:57,"0,000s",PASSED
println(phone2),Chrome 81.0.4044.138,,,2020-05-21 14:57:57,2020-05-21 14:57:57,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone4""), phone2)",Chrome 81.0.4044.138,,,2020-05-21 14:57:57,2020-05-21 14:58:02,"5,075s",PASSED
"email1 = ""test6."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 14:58:02,2020-05-21 14:58:02,"0,000s",PASSED
println(email1),Chrome 81.0.4044.138,,,2020-05-21 14:58:02,2020-05-21 14:58:02,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-3""), email1)",Chrome 81.0.4044.138,,,2020-05-21 14:58:02,2020-05-21 14:58:07,"5,416s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/button_Ajouter un email_btn btn-primary btn-add""))",Chrome 81.0.4044.138,,,2020-05-21 14:58:07,2020-05-21 14:58:10,"2,561s",PASSED
"email2 = ""test7."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 14:58:10,2020-05-21 14:58:10,"0,000s",PASSED
println(email2),Chrome 81.0.4044.138,,,2020-05-21 14:58:10,2020-05-21 14:58:10,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-5""), email2)",Chrome 81.0.4044.138,,,2020-05-21 14:58:10,2020-05-21 14:58:15,"5,275s",PASSED
"click(findTestObject(""CreationContact/Page_Welcome page/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 14:58:15,2020-05-21 14:58:18,"2,892s",PASSED
"setText(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), ""France"")",Chrome 81.0.4044.138,,,2020-05-21 14:58:18,2020-05-21 14:58:24,"5,736s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 14:58:24,2020-05-21 14:58:25,"1,018s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 14:58:25,2020-05-21 14:58:27,"2,312s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-21 14:58:27,2020-05-21 14:58:30,"2,302s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-21 14:58:30,2020-05-21 14:58:34,"4,003s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""a"")",Chrome 81.0.4044.138,,,2020-05-21 14:58:34,2020-05-21 14:58:38,"4,608s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 14:58:38,2020-05-21 14:58:39,"1,002s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 14:58:39,2020-05-21 14:58:41,"2,291s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-21 14:58:41,2020-05-21 14:58:44,"2,287s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 14:58:44,2020-05-21 14:58:49,"5,003s",PASSED
"adressContac = getAttribute(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""value"")",Chrome 81.0.4044.138,,,2020-05-21 14:58:49,2020-05-21 14:58:49,"0,277s",PASSED
adressContact = adressContac,Chrome 81.0.4044.138,,,2020-05-21 14:58:49,2020-05-21 14:58:49,"0,001s",PASSED
println(adressContact),Chrome 81.0.4044.138,,,2020-05-21 14:58:49,2020-05-21 14:58:49,"0,000s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_Enregistrer le contact""))",Chrome 81.0.4044.138,,,2020-05-21 14:58:49,2020-05-21 14:58:51,"2,389s",PASSED
delay(8),Chrome 81.0.4044.138,,,2020-05-21 14:58:51,2020-05-21 14:58:59,"8,004s",PASSED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-21 14:58:59,2020-05-21 14:59:54,"54,317s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:00,2020-05-21 14:59:13,"13,026s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-21 14:59:13,2020-05-21 14:59:16,"3,003s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:16,2020-05-21 14:59:18,"2,377s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Achat""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:18,2020-05-21 14:59:22,"3,873s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Habitation""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:22,2020-05-21 14:59:24,"2,541s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Traditionnel""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:24,2020-05-21 14:59:27,"2,537s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Maison""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:27,2020-05-21 14:59:30,"2,539s",PASSED
"setText(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/input_Lier  un contact_search""), firstname)",Chrome 81.0.4044.138,,,2020-05-21 14:59:30,2020-05-21 14:59:34,"4,935s",PASSED
delay(2),Chrome 81.0.4044.138,,,2020-05-21 14:59:34,2020-05-21 14:59:36,"2,002s",PASSED
"click(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/a_Chabanne AFGOUN DAMMARIE-LES-LYS""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:36,2020-05-21 14:59:39,"2,476s",PASSED
delay(6),Chrome 81.0.4044.138,,,2020-05-21 14:59:39,2020-05-21 14:59:45,"6,003s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_tape suivante""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:45,2020-05-21 14:59:47,"2,351s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Enregistrer et quitter""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:47,2020-05-21 14:59:50,"2,551s",PASSED
"verifyElementPresent(findTestObject(""Creation_projet/Page_IAD/div_Projet cr avec succs""), 0)",Chrome 81.0.4044.138,,,2020-05-21 14:59:50,2020-05-21 14:59:54,"3,884s",PASSED
,,,,,,,
Test Cases/IA-integration,Chrome 81.0.4044.138,,,2020-05-21 14:59:54,2020-05-21 15:05:02,"5m - 8,144s",FAILED
"callTestCase(findTestCase(""Création projet""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-21 14:59:54,2020-05-21 14:59:54,"0,002s",NOT_RUN
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/div_1474169Projet  Emelie02042020 AchatHabi_9dbb01""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:54,2020-05-21 14:59:57,"2,552s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/div_Filtres_iad-list-item-title""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:57,2020-05-21 14:59:59,"2,358s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/i_Parking_iad-nav-item-icon business_indica_151f79""))",Chrome 81.0.4044.138,,,2020-05-21 14:59:59,2020-05-21 15:00:11,"12,327s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/button_Indication daffaires""))",Chrome 81.0.4044.138,,,2020-05-21 15:00:11,2020-05-21 15:03:04,"2m - 52,734s",PASSED
SeqAcq = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,002s",PASSED
seqAcq1 = SeqAcq * 1000,Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,001s",PASSED
jdAcq = seqAcq1,Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,001s",PASSED
jdAcquereur = $jdAcq,Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,001s",PASSED
"getText(findTestObject(""Acquereur/verif-modif/Page_IAD/div_Monsieur""))",Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,000s",NOT_RUN
"Nom = ""Acquereur1"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:04,"0,001s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_concat(Prnom de l  acqureur)_mat-input-3""), Nom)",Chrome 81.0.4044.138,,,2020-05-21 15:03:04,2020-05-21 15:03:31,"27,076s",PASSED
"Prenom = ""Acquereur2"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 15:03:31,2020-05-21 15:03:31,"0,000s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Genre_mat-input-2""), Prenom)",Chrome 81.0.4044.138,,,2020-05-21 15:03:31,2020-05-21 15:03:36,"4,856s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), ""FRANCE"")",Chrome 81.0.4044.138,,,2020-05-21 15:03:36,2020-05-21 15:03:41,"5,195s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 15:03:41,2020-05-21 15:03:42,"1,001s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 15:03:42,2020-05-21 15:03:45,"2,299s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-21 15:03:45,2020-05-21 15:03:47,"2,505s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 15:03:47,2020-05-21 15:03:52,"5,003s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), ""a"")",Chrome 81.0.4044.138,,,2020-05-21 15:03:52,2020-05-21 15:03:57,"4,602s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 15:03:57,2020-05-21 15:03:58,"1,002s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 15:03:58,2020-05-21 15:04:00,"2,493s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-21 15:04:00,2020-05-21 15:04:02,"2,294s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 15:04:02,2020-05-21 15:04:07,"5,001s",PASSED
"emailAcq = ""Acquereur3"" + jdAcquereur + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 15:04:07,2020-05-21 15:04:07,"0,001s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_INFORMATIONS COMPLMENTAIRES_mat-input-9""), emailAcq)",Chrome 81.0.4044.138,,,2020-05-21 15:04:07,2020-05-21 15:04:12,"4,822s",PASSED
SeqphoneAcq = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:12,"0,000s",PASSED
ifseq1 = SeqphoneAcq,Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:12,"0,001s",PASSED
if (ifseq1 == 0),Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:12,"0,000s",PASSED
phone6 = SeqphoneAcq1,Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:12,"0,001s",PASSED
println(phone6),Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:12,"0,000s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_E-mail invalide_mat-input-10""), ""01"" + phone6)",Chrome 81.0.4044.138,,,2020-05-21 15:04:12,2020-05-21 15:04:17,"4,898s",PASSED
"click(findTestObject(""Acquereur/Page_IAD/mat-icon_Test255_bi-avatar-icon mat-icon notranslate fas fa-plus-circle mat-icon-no-color""))",Chrome 81.0.4044.138,,,2020-05-21 15:04:17,2020-05-21 15:05:02,"44,759s",FAILED
