Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(jeunefille),Chrome 81.0.4044.138,,,2020-05-21 11:03:03,2020-05-21 11:03:03,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom de jeune fille_birthName""), jeunefille)",Chrome 81.0.4044.138,,,2020-05-21 11:03:03,2020-05-21 11:03:08,"4,963s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Date de naissance_birthDate""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:08,2020-05-21 11:03:11,"2,738s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_13""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:11,2020-05-21 11:03:13,"2,663s",PASSED
"datebirth = getAttribute(findTestObject(""CreationContact/Page_IAD/input_Date de naissance_birthDate""), ""value"")",Chrome 81.0.4044.138,,,2020-05-21 11:03:13,2020-05-21 11:03:14,"0,601s",PASSED
DateNaissance = datebirth,Chrome 81.0.4044.138,,,2020-05-21 11:03:14,2020-05-21 11:03:14,"0,000s",PASSED
println(DateNaissance),Chrome 81.0.4044.138,,,2020-05-21 11:03:14,2020-05-21 11:03:14,"0,000s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Lieu de naissance_btn btn-default form_bf2c5d""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:14,2020-05-21 11:03:16,"2,442s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_02""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:16,2020-05-21 11:03:19,"2,872s",PASSED
"lieuBirth = ""test5"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 11:03:19,2020-05-21 11:03:19,"0,001s",PASSED
println(lieuBirth),Chrome 81.0.4044.138,,,2020-05-21 11:03:19,2020-05-21 11:03:19,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Lieu de naissance_birthPlace""), lieuBirth)",Chrome 81.0.4044.138,,,2020-05-21 11:03:19,2020-05-21 11:03:24,"5,068s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Choisir""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:24,2020-05-21 11:03:27,"2,947s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Choisir_form-control ui-select-search_780576""), ""France"")",Chrome 81.0.4044.138,,,2020-05-21 11:03:27,2020-05-21 11:03:33,"6,027s",PASSED
"pays1 = getText(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:33,2020-05-21 11:03:34,"0,520s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:34,2020-05-21 11:03:36,"2,377s",PASSED
pays = pays1,Chrome 81.0.4044.138,,,2020-05-21 11:03:36,2020-05-21 11:03:36,"0,000s",PASSED
println(pays),Chrome 81.0.4044.138,,,2020-05-21 11:03:36,2020-05-21 11:03:36,"0,001s",PASSED
"profession = ""test8"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 11:03:36,2020-05-21 11:03:36,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Profession_job""), profession)",Chrome 81.0.4044.138,,,2020-05-21 11:03:36,2020-05-21 11:03:41,"5,082s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Contact  Adresse""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:41,2020-05-21 11:03:44,"2,470s",PASSED
Seqphone = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,001s",PASSED
ifseq = Seqphone,Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,000s",PASSED
if (ifseq == 0),Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,001s",PASSED
phone = phoneseq1,Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,001s",PASSED
println(phone),Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,001s",PASSED
"phone1 = ""06"" + phone",Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,000s",PASSED
println(phone1),Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:44,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone2""), phone1)",Chrome 81.0.4044.138,,,2020-05-21 11:03:44,2020-05-21 11:03:49,"5,190s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Ajouter un tlphone_fa fa-plus""))",Chrome 81.0.4044.138,,,2020-05-21 11:03:49,2020-05-21 11:03:52,"2,825s",PASSED
"phone2 = ""01"" + phone",Chrome 81.0.4044.138,,,2020-05-21 11:03:52,2020-05-21 11:03:52,"0,001s",PASSED
println(phone2),Chrome 81.0.4044.138,,,2020-05-21 11:03:52,2020-05-21 11:03:52,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone4""), phone2)",Chrome 81.0.4044.138,,,2020-05-21 11:03:52,2020-05-21 11:03:57,"5,164s",PASSED
"email1 = ""test6."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 11:03:57,2020-05-21 11:03:57,"0,001s",PASSED
println(email1),Chrome 81.0.4044.138,,,2020-05-21 11:03:57,2020-05-21 11:03:57,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-3""), email1)",Chrome 81.0.4044.138,,,2020-05-21 11:03:57,2020-05-21 11:04:02,"5,377s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/button_Ajouter un email_btn btn-primary btn-add""))",Chrome 81.0.4044.138,,,2020-05-21 11:04:02,2020-05-21 11:04:05,"2,558s",PASSED
"email2 = ""test7."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 11:04:05,2020-05-21 11:04:05,"0,000s",PASSED
println(email2),Chrome 81.0.4044.138,,,2020-05-21 11:04:05,2020-05-21 11:04:05,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-5""), email2)",Chrome 81.0.4044.138,,,2020-05-21 11:04:05,2020-05-21 11:04:10,"5,298s",PASSED
"click(findTestObject(""CreationContact/Page_Welcome page/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-21 11:04:10,2020-05-21 11:04:13,"2,881s",PASSED
"setText(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), ""France"")",Chrome 81.0.4044.138,,,2020-05-21 11:04:13,2020-05-21 11:04:19,"5,873s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 11:04:19,2020-05-21 11:04:20,"1,020s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 11:04:20,2020-05-21 11:04:22,"2,300s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-21 11:04:22,2020-05-21 11:04:24,"2,290s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-21 11:04:24,2020-05-21 11:04:28,"4,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""a"")",Chrome 81.0.4044.138,,,2020-05-21 11:04:28,2020-05-21 11:04:33,"4,613s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 11:04:33,2020-05-21 11:04:34,"1,001s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 11:04:34,2020-05-21 11:04:36,"2,288s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-21 11:04:36,2020-05-21 11:04:39,"2,287s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 11:04:39,2020-05-21 11:04:44,"5,002s",PASSED
"adressContac = getAttribute(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""value"")",Chrome 81.0.4044.138,,,2020-05-21 11:04:44,2020-05-21 11:04:44,"0,275s",PASSED
adressContact = adressContac,Chrome 81.0.4044.138,,,2020-05-21 11:04:44,2020-05-21 11:04:44,"0,000s",PASSED
println(adressContact),Chrome 81.0.4044.138,,,2020-05-21 11:04:44,2020-05-21 11:04:44,"0,000s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_Enregistrer le contact""))",Chrome 81.0.4044.138,,,2020-05-21 11:04:44,2020-05-21 11:04:46,"2,417s",PASSED
delay(8),Chrome 81.0.4044.138,,,2020-05-21 11:04:46,2020-05-21 11:04:54,"8,002s",PASSED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-21 11:04:54,2020-05-21 11:05:38,"43,463s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-21 11:04:55,2020-05-21 11:04:57,"2,467s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-21 11:04:57,2020-05-21 11:05:00,"3,003s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:00,2020-05-21 11:05:02,"2,389s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Achat""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:02,2020-05-21 11:05:06,"3,599s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Habitation""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:06,2020-05-21 11:05:09,"2,536s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Traditionnel""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:09,2020-05-21 11:05:11,"2,537s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Maison""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:11,2020-05-21 11:05:14,"3,068s",PASSED
"setText(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/input_Lier  un contact_search""), firstname)",Chrome 81.0.4044.138,,,2020-05-21 11:05:14,2020-05-21 11:05:19,"4,846s",PASSED
delay(2),Chrome 81.0.4044.138,,,2020-05-21 11:05:19,2020-05-21 11:05:21,"2,003s",PASSED
"click(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/a_Chabanne AFGOUN DAMMARIE-LES-LYS""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:21,2020-05-21 11:05:23,"2,436s",PASSED
delay(6),Chrome 81.0.4044.138,,,2020-05-21 11:05:23,2020-05-21 11:05:29,"6,002s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_tape suivante""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:29,2020-05-21 11:05:32,"2,350s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Enregistrer et quitter""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:32,2020-05-21 11:05:34,"2,527s",PASSED
"verifyElementPresent(findTestObject(""Creation_projet/Page_IAD/div_Projet cr avec succs""), 0)",Chrome 81.0.4044.138,,,2020-05-21 11:05:34,2020-05-21 11:05:38,"3,515s",PASSED
,,,,,,,
Test Cases/IA-integration,Chrome 81.0.4044.138,,,2020-05-21 11:05:38,2020-05-21 11:07:45,"2m - 7,662s",FAILED
"callTestCase(findTestCase(""Création projet""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-21 11:05:38,2020-05-21 11:05:38,"0,002s",NOT_RUN
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/div_1474169Projet  Emelie02042020 AchatHabi_9dbb01""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:38,2020-05-21 11:05:41,"2,743s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/div_Filtres_iad-list-item-title""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:41,2020-05-21 11:05:43,"2,337s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/i_Parking_iad-nav-item-icon business_indica_151f79""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:43,2020-05-21 11:05:49,"5,840s",PASSED
"click(findTestObject(""Object Repository/Creation IA/Page_IAD/button_Indication daffaires""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:49,2020-05-21 11:05:56,"7,223s",PASSED
SeqAcq = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 11:05:56,2020-05-21 11:05:56,"0,001s",PASSED
seqAcq1 = SeqAcq * 1000,Chrome 81.0.4044.138,,,2020-05-21 11:05:56,2020-05-21 11:05:56,"0,001s",PASSED
jdAcq = seqAcq1,Chrome 81.0.4044.138,,,2020-05-21 11:05:56,2020-05-21 11:05:56,"0,000s",PASSED
jdAcquereur = $jdAcq,Chrome 81.0.4044.138,,,2020-05-21 11:05:56,2020-05-21 11:05:56,"0,001s",PASSED
"getText(findTestObject(""Acquereur/verif-modif/Page_IAD/div_Monsieur""))",Chrome 81.0.4044.138,,,2020-05-21 11:05:56,2020-05-21 11:05:59,"3,032s",PASSED
"Nom = ""Acquereur1"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 11:05:59,2020-05-21 11:05:59,"0,000s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_concat(Prnom de l  acqureur)_mat-input-3""), Nom)",Chrome 81.0.4044.138,,,2020-05-21 11:05:59,2020-05-21 11:06:04,"4,716s",PASSED
"Prenom = ""Acquereur2"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 11:06:04,2020-05-21 11:06:04,"0,001s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Genre_mat-input-2""), Prenom)",Chrome 81.0.4044.138,,,2020-05-21 11:06:04,2020-05-21 11:06:09,"4,911s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), ""FRANCE"")",Chrome 81.0.4044.138,,,2020-05-21 11:06:09,2020-05-21 11:06:14,"5,227s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 11:06:14,2020-05-21 11:06:15,"1,003s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 11:06:15,2020-05-21 11:06:17,"2,289s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_ADRESSE_mat-input-7""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-21 11:06:17,2020-05-21 11:06:20,"2,513s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 11:06:20,2020-05-21 11:06:25,"5,002s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), ""a"")",Chrome 81.0.4044.138,,,2020-05-21 11:06:25,2020-05-21 11:06:30,"4,602s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 11:06:30,2020-05-21 11:06:31,"1,002s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 11:06:31,2020-05-21 11:06:33,"2,286s",PASSED
"sendKeys(findTestObject(""Acquereur/verif-modif/Page_IAD/input_Pays_1589990366660""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-21 11:06:33,2020-05-21 11:06:35,"2,305s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-21 11:06:35,2020-05-21 11:06:40,"5,009s",PASSED
"emailAcq = ""Acquereur3"" + jdAcquereur + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-21 11:06:40,2020-05-21 11:06:40,"0,000s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_INFORMATIONS COMPLMENTAIRES_mat-input-9""), emailAcq)",Chrome 81.0.4044.138,,,2020-05-21 11:06:40,2020-05-21 11:06:45,"4,832s",PASSED
SeqphoneAcq = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,000s",PASSED
ifseq1 = SeqphoneAcq,Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,000s",PASSED
if (ifseq1 == 0),Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,000s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,001s",PASSED
phone6 = SeqphoneAcq1,Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,000s",PASSED
println(phone6),Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:45,"0,000s",PASSED
"setText(findTestObject(""Acquereur/verif-modif/Page_IAD/input_E-mail invalide_mat-input-10""), ""01"" + phone6)",Chrome 81.0.4044.138,,,2020-05-21 11:06:45,2020-05-21 11:06:50,"4,914s",PASSED
"click(findTestObject(""Acquereur/Page_IAD/mat-icon_Test255_bi-avatar-icon mat-icon notranslate fas fa-plus-circle mat-icon-no-color""))",Chrome 81.0.4044.138,,,2020-05-21 11:06:50,2020-05-21 11:06:53,"2,568s",PASSED
"click(findTestObject(""Acquereur/verif-modif/Page_IAD/span_Confirmer""))",Chrome 81.0.4044.138,,,2020-05-21 11:06:53,2020-05-21 11:06:55,"2,631s",PASSED
"click(findTestObject(""Acquereur/Page_IAD/span_Genre""))",Chrome 81.0.4044.138,,,2020-05-21 11:06:55,2020-05-21 11:07:00,"4,855s",PASSED
"click(findTestObject(""Acquereur/Page_IAD/span_Madame""))",Chrome 81.0.4044.138,,,2020-05-21 11:07:00,2020-05-21 11:07:03,"2,736s",PASSED
"NomAcq2 = ""AcquAdd1"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 11:07:03,2020-05-21 11:07:03,"0,000s",PASSED
"setText(findTestObject(""Acquereur/Page_IAD/input_Genre_mat-input-2""), NomAcq2)",Chrome 81.0.4044.138,,,2020-05-21 11:07:03,2020-05-21 11:07:08,"5,427s",PASSED
"PrenomAcq2 = ""AcquAdd2"" + jdAcquereur",Chrome 81.0.4044.138,,,2020-05-21 11:07:08,2020-05-21 11:07:08,"0,000s",PASSED
"setText(findTestObject(""Acquereur/Page_IAD/input_concat(Prnom de l  acqureur)_mat-input-3""), PrenomAcq2)",Chrome 81.0.4044.138,,,2020-05-21 11:07:08,2020-05-21 11:07:13,"4,877s",PASSED
"setText(findTestObject(""Acquereur/Page_IAD/input_ADRESSE_mat-input-7""), ""France"")",Chrome 81.0.4044.138,,,2020-05-21 11:07:13,2020-05-21 11:07:18,"5,120s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-21 11:07:18,2020-05-21 11:07:19,"1,002s",PASSED
"sendKeys(findTestObject(""Acquereur/Page_IAD/input_ADRESSE_mat-input-7""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-21 11:07:19,2020-05-21 11:07:45,"26,327s",FAILED
