Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(DateNaissance),Chrome 81.0.4044.138,,,2020-05-20 12:19:10,2020-05-20 12:19:10,"0,001s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Lieu de naissance_btn btn-default form_bf2c5d""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:10,2020-05-20 12:19:12,"2,437s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_02""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:12,2020-05-20 12:19:15,"2,982s",PASSED
"lieuBirth = ""test5"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:19:15,2020-05-20 12:19:15,"0,000s",PASSED
println(lieuBirth),Chrome 81.0.4044.138,,,2020-05-20 12:19:15,2020-05-20 12:19:15,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Lieu de naissance_birthPlace""), lieuBirth)",Chrome 81.0.4044.138,,,2020-05-20 12:19:15,2020-05-20 12:19:20,"5,075s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Choisir""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:20,2020-05-20 12:19:23,"2,979s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Choisir_form-control ui-select-search_780576""), ""France"")",Chrome 81.0.4044.138,,,2020-05-20 12:19:23,2020-05-20 12:19:29,"6,092s",PASSED
"pays1 = getText(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:29,2020-05-20 12:19:30,"0,519s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:30,2020-05-20 12:19:32,"2,378s",PASSED
pays = pays1,Chrome 81.0.4044.138,,,2020-05-20 12:19:32,2020-05-20 12:19:32,"0,001s",PASSED
println(pays),Chrome 81.0.4044.138,,,2020-05-20 12:19:32,2020-05-20 12:19:32,"0,001s",PASSED
"profession = ""test8"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:19:32,2020-05-20 12:19:32,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Profession_job""), profession)",Chrome 81.0.4044.138,,,2020-05-20 12:19:32,2020-05-20 12:19:37,"5,098s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Contact  Adresse""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:37,2020-05-20 12:19:40,"2,464s",PASSED
Seqphone = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,001s",PASSED
ifseq = Seqphone,Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,001s",PASSED
if (ifseq == 0),Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,001s",PASSED
phone = phoneseq1,Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,001s",PASSED
println(phone),Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,001s",PASSED
"phone1 = ""06"" + phone",Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,000s",PASSED
println(phone1),Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:40,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone2""), phone1)",Chrome 81.0.4044.138,,,2020-05-20 12:19:40,2020-05-20 12:19:45,"5,159s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Ajouter un tlphone_fa fa-plus""))",Chrome 81.0.4044.138,,,2020-05-20 12:19:45,2020-05-20 12:19:47,"2,440s",PASSED
"phone2 = ""01"" + phone",Chrome 81.0.4044.138,,,2020-05-20 12:19:47,2020-05-20 12:19:47,"0,000s",PASSED
println(phone2),Chrome 81.0.4044.138,,,2020-05-20 12:19:47,2020-05-20 12:19:47,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone4""), phone2)",Chrome 81.0.4044.138,,,2020-05-20 12:19:47,2020-05-20 12:20:32,"44,471s",FAILED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-20 12:20:32,2020-05-20 12:20:47,"15,302s",FAILED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-20 12:20:32,2020-05-20 12:20:34,"2,382s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-20 12:20:34,2020-05-20 12:20:37,"3,017s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-20 12:20:37,2020-05-20 12:20:47,"9,706s",FAILED
