Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(lastname),Chrome 81.0.4044.138,,,2020-05-20 11:57:44,2020-05-20 11:57:44,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom_lastName""), lastname)",Chrome 81.0.4044.138,,,2020-05-20 11:57:44,2020-05-20 11:57:48,"4,778s",PASSED
"usedname = ""test3"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 11:57:48,2020-05-20 11:57:48,"0,001s",PASSED
println(usedname),Chrome 81.0.4044.138,,,2020-05-20 11:57:48,2020-05-20 11:57:48,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_concat(Nom d  usage)_usageName""), usedname)",Chrome 81.0.4044.138,,,2020-05-20 11:57:48,2020-05-20 11:57:53,"4,971s",PASSED
"jeunefille = ""test4"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 11:57:53,2020-05-20 11:57:53,"0,000s",PASSED
println(jeunefille),Chrome 81.0.4044.138,,,2020-05-20 11:57:53,2020-05-20 11:57:53,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom de jeune fille_birthName""), jeunefille)",Chrome 81.0.4044.138,,,2020-05-20 11:57:53,2020-05-20 11:57:58,"4,883s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Date de naissance_birthDate""))",Chrome 81.0.4044.138,,,2020-05-20 11:57:58,2020-05-20 11:58:01,"2,750s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_13""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:01,2020-05-20 11:58:04,"2,676s",PASSED
"datebirth = getAttribute(findTestObject(""CreationContact/Page_IAD/input_Date de naissance_birthDate""), ""value"")",Chrome 81.0.4044.138,,,2020-05-20 11:58:04,2020-05-20 11:58:04,"0,600s",PASSED
DateNaissance = datebirth,Chrome 81.0.4044.138,,,2020-05-20 11:58:04,2020-05-20 11:58:04,"0,001s",PASSED
println(DateNaissance),Chrome 81.0.4044.138,,,2020-05-20 11:58:04,2020-05-20 11:58:04,"0,000s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Lieu de naissance_btn btn-default form_bf2c5d""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:04,2020-05-20 11:58:07,"2,451s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_02""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:07,2020-05-20 11:58:10,"2,907s",PASSED
"lieuBirth = ""test5"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 11:58:10,2020-05-20 11:58:10,"0,000s",PASSED
println(lieuBirth),Chrome 81.0.4044.138,,,2020-05-20 11:58:10,2020-05-20 11:58:10,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Lieu de naissance_birthPlace""), lieuBirth)",Chrome 81.0.4044.138,,,2020-05-20 11:58:10,2020-05-20 11:58:15,"5,078s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Choisir""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:15,2020-05-20 11:58:18,"2,965s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Choisir_form-control ui-select-search_780576""), ""France"")",Chrome 81.0.4044.138,,,2020-05-20 11:58:18,2020-05-20 11:58:24,"6,101s",PASSED
"pays1 = getText(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:24,2020-05-20 11:58:24,"0,512s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:24,2020-05-20 11:58:27,"2,380s",PASSED
pays = pays1,Chrome 81.0.4044.138,,,2020-05-20 11:58:27,2020-05-20 11:58:27,"0,001s",PASSED
println(pays),Chrome 81.0.4044.138,,,2020-05-20 11:58:27,2020-05-20 11:58:27,"0,001s",PASSED
"profession = ""test8"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 11:58:27,2020-05-20 11:58:27,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Profession_job""), profession)",Chrome 81.0.4044.138,,,2020-05-20 11:58:27,2020-05-20 11:58:32,"5,095s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Contact  Adresse""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:32,2020-05-20 11:58:34,"2,470s",PASSED
Seqphone = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,000s",PASSED
ifseq = Seqphone,Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,001s",PASSED
if (ifseq == 0),Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,001s",PASSED
phone = phoneseq1,Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,000s",PASSED
println(phone),Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,000s",PASSED
"phone1 = ""06"" + phone",Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,000s",PASSED
println(phone1),Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:34,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone2""), phone1)",Chrome 81.0.4044.138,,,2020-05-20 11:58:34,2020-05-20 11:58:40,"5,181s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Ajouter un tlphone_fa fa-plus""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:40,2020-05-20 11:58:42,"2,832s",PASSED
"phone2 = ""01"" + phone",Chrome 81.0.4044.138,,,2020-05-20 11:58:42,2020-05-20 11:58:42,"0,001s",PASSED
println(phone2),Chrome 81.0.4044.138,,,2020-05-20 11:58:42,2020-05-20 11:58:42,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone4""), phone2)",Chrome 81.0.4044.138,,,2020-05-20 11:58:42,2020-05-20 11:58:47,"5,084s",PASSED
"email1 = ""test6."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-20 11:58:47,2020-05-20 11:58:47,"0,000s",PASSED
println(email1),Chrome 81.0.4044.138,,,2020-05-20 11:58:47,2020-05-20 11:58:47,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-3""), email1)",Chrome 81.0.4044.138,,,2020-05-20 11:58:47,2020-05-20 11:58:53,"5,376s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/button_Ajouter un email_btn btn-primary btn-add""))",Chrome 81.0.4044.138,,,2020-05-20 11:58:53,2020-05-20 11:58:55,"2,562s",PASSED
"email2 = ""test7."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-20 11:58:55,2020-05-20 11:58:55,"0,000s",PASSED
println(email2),Chrome 81.0.4044.138,,,2020-05-20 11:58:55,2020-05-20 11:58:55,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-5""), email2)",Chrome 81.0.4044.138,,,2020-05-20 11:58:55,2020-05-20 11:59:01,"5,331s",PASSED
"click(findTestObject(""CreationContact/Page_Welcome page/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 11:59:01,2020-05-20 11:59:04,"2,873s",PASSED
"setText(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), ""France"")",Chrome 81.0.4044.138,,,2020-05-20 11:59:04,2020-05-20 11:59:09,"5,828s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-20 11:59:09,2020-05-20 11:59:10,"1,016s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-20 11:59:10,2020-05-20 11:59:13,"2,305s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-20 11:59:13,2020-05-20 11:59:15,"2,290s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-20 11:59:15,2020-05-20 11:59:19,"4,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""a"")",Chrome 81.0.4044.138,,,2020-05-20 11:59:19,2020-05-20 11:59:24,"4,611s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-20 11:59:24,2020-05-20 11:59:25,"1,002s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-20 11:59:25,2020-05-20 11:59:27,"2,288s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-20 11:59:27,2020-05-20 11:59:29,"2,289s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-20 11:59:29,2020-05-20 11:59:34,"5,003s",PASSED
"adressContac = getAttribute(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""value"")",Chrome 81.0.4044.138,,,2020-05-20 11:59:34,2020-05-20 11:59:34,"0,274s",PASSED
adressContact = adressContac,Chrome 81.0.4044.138,,,2020-05-20 11:59:34,2020-05-20 11:59:34,"0,001s",PASSED
println(adressContact),Chrome 81.0.4044.138,,,2020-05-20 11:59:34,2020-05-20 11:59:34,"0,000s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_Enregistrer le contact""))",Chrome 81.0.4044.138,,,2020-05-20 11:59:34,2020-05-20 11:59:37,"2,400s",PASSED
delay(8),Chrome 81.0.4044.138,,,2020-05-20 11:59:37,2020-05-20 11:59:45,"8,002s",PASSED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-20 11:59:45,2020-05-20 12:01:02,"1m - 16,892s",FAILED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-20 11:59:45,2020-05-20 11:59:48,"2,453s",PASSED
delay(2),Chrome 81.0.4044.138,,,2020-05-20 11:59:48,2020-05-20 11:59:50,"2,003s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-20 11:59:50,2020-05-20 11:59:53,"3,002s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-20 11:59:53,2020-05-20 11:59:55,"2,385s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-20 11:59:55,2020-05-20 11:59:59,"4,001s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Achat""))",Chrome 81.0.4044.138,,,2020-05-20 11:59:59,2020-05-20 12:00:01,"2,345s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Habitation""))",Chrome 81.0.4044.138,,,2020-05-20 12:00:01,2020-05-20 12:00:04,"2,556s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Traditionnel""))",Chrome 81.0.4044.138,,,2020-05-20 12:00:04,2020-05-20 12:00:06,"2,550s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Maison""))",Chrome 81.0.4044.138,,,2020-05-20 12:00:06,2020-05-20 12:00:09,"2,524s",PASSED
"setText(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/input_Lier  un contact_search""), firstname)",Chrome 81.0.4044.138,,,2020-05-20 12:00:09,2020-05-20 12:00:14,"4,846s",PASSED
"click(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/a_Chabanne AFGOUN DAMMARIE-LES-LYS""))",Chrome 81.0.4044.138,,,2020-05-20 12:00:14,2020-05-20 12:00:17,"3,564s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_tape suivante""))",Chrome 81.0.4044.138,,,2020-05-20 12:00:17,2020-05-20 12:01:02,"44,465s",FAILED
