Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integration-IA-Contact,Chrome 81.0.4044.138,,,2020-05-20 13:04:27,2020-05-20 13:10:11,"5m - 44,100s",FAILED
,,,,,,,
Test Cases/Contact,Chrome 81.0.4044.138,,,2020-05-20 13:04:27,2020-05-20 13:08:07,"3m - 39,996s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-20 13:04:27,2020-05-20 13:04:32,"4,383s",PASSED
navigateToUrl(URL),Chrome 81.0.4044.138,,,2020-05-20 13:04:32,2020-05-20 13:04:35,"3,386s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_Welcome page/button_Accder""))",Chrome 81.0.4044.138,,,2020-05-20 13:04:35,2020-05-20 13:05:00,"24,565s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Identifiant_username""), usernameConseiller)",Chrome 81.0.4044.138,,,2020-05-20 13:05:00,2020-05-20 13:05:04,"4,640s",PASSED
"setEncryptedText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Mot de passe_password""), mp)",Chrome 81.0.4044.138,,,2020-05-20 13:05:04,2020-05-20 13:05:09,"4,425s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Mot de passe_submit""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:09,2020-05-20 13:05:36,"27,711s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/button_Dmarrer""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:36,2020-05-20 13:05:39,"2,346s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/div_Quitter""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:39,2020-05-20 13:05:42,"3,164s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/a_Production""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:42,2020-05-20 13:05:44,"2,518s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/a_Myiad contacts""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:44,2020-05-20 13:05:49,"4,894s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/button_Crer""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:49,2020-05-20 13:05:58,"9,188s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/div_Nouveau contact_myiad-avatar""))",Chrome 81.0.4044.138,,,2020-05-20 13:05:58,2020-05-20 13:06:01,"2,574s",PASSED
Seq5 = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,011s",PASSED
seq55 = Seq5 * 100,Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,002s",PASSED
jdcontact = seq55,Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,002s",PASSED
jdcont = $jdcontact,Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,017s",PASSED
"firstname = ""test"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,000s",PASSED
println(firstname),Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:01,"0,005s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Prnom_firstName""), firstname)",Chrome 81.0.4044.138,,,2020-05-20 13:06:01,2020-05-20 13:06:06,"4,787s",PASSED
"lastname = ""test1"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 13:06:06,2020-05-20 13:06:06,"0,000s",PASSED
println(lastname),Chrome 81.0.4044.138,,,2020-05-20 13:06:06,2020-05-20 13:06:06,"0,000s",PASSED
