Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integration-IA-Contact,Chrome 81.0.4044.138,,,2020-05-21 10:32:33,2020-05-21 10:39:21,"6m - 48,764s",FAILED
,,,,,,,
Test Cases/Contact,Chrome 81.0.4044.138,,,2020-05-21 10:32:33,2020-05-21 10:35:57,"3m - 23,287s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-21 10:32:34,2020-05-21 10:32:41,"6,617s",PASSED
navigateToUrl(URL),Chrome 81.0.4044.138,,,2020-05-21 10:32:41,2020-05-21 10:32:45,"4,289s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_Welcome page/button_Accder""))",Chrome 81.0.4044.138,,,2020-05-21 10:32:45,2020-05-21 10:32:49,"4,215s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Identifiant_username""), usernameConseiller)",Chrome 81.0.4044.138,,,2020-05-21 10:32:49,2020-05-21 10:32:54,"5,032s",PASSED
"setEncryptedText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Mot de passe_password""), mp)",Chrome 81.0.4044.138,,,2020-05-21 10:32:54,2020-05-21 10:32:59,"4,702s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Mot de passe_submit""))",Chrome 81.0.4044.138,,,2020-05-21 10:32:59,2020-05-21 10:33:06,"7,045s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/button_Dmarrer""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:06,2020-05-21 10:33:09,"2,873s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/div_Quitter""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:09,2020-05-21 10:33:12,"3,318s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/a_Production""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:12,2020-05-21 10:33:15,"2,513s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/a_Myiad contacts""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:15,2020-05-21 10:33:19,"4,332s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/button_Crer""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:19,2020-05-21 10:33:32,"12,950s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/div_Nouveau contact_myiad-avatar""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:32,2020-05-21 10:33:35,"2,956s",PASSED
Seq5 = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,034s",PASSED
seq55 = Seq5 * 100,Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,006s",PASSED
jdcontact = seq55,Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,004s",PASSED
jdcont = $jdcontact,Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,033s",PASSED
"firstname = ""test"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,001s",PASSED
println(firstname),Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:35,"0,007s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Prnom_firstName""), firstname)",Chrome 81.0.4044.138,,,2020-05-21 10:33:35,2020-05-21 10:33:41,"5,265s",PASSED
"lastname = ""test1"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 10:33:41,2020-05-21 10:33:41,"0,002s",PASSED
println(lastname),Chrome 81.0.4044.138,,,2020-05-21 10:33:41,2020-05-21 10:33:41,"0,002s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom_lastName""), lastname)",Chrome 81.0.4044.138,,,2020-05-21 10:33:41,2020-05-21 10:33:46,"5,222s",PASSED
"usedname = ""test3"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 10:33:46,2020-05-21 10:33:46,"0,002s",PASSED
println(usedname),Chrome 81.0.4044.138,,,2020-05-21 10:33:46,2020-05-21 10:33:46,"0,003s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_concat(Nom d  usage)_usageName""), usedname)",Chrome 81.0.4044.138,,,2020-05-21 10:33:46,2020-05-21 10:33:51,"5,213s",PASSED
"jeunefille = ""test4"" + jdcont",Chrome 81.0.4044.138,,,2020-05-21 10:33:51,2020-05-21 10:33:51,"0,002s",PASSED
println(jeunefille),Chrome 81.0.4044.138,,,2020-05-21 10:33:51,2020-05-21 10:33:51,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom de jeune fille_birthName""), jeunefille)",Chrome 81.0.4044.138,,,2020-05-21 10:33:51,2020-05-21 10:33:56,"5,224s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Date de naissance_birthDate""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:56,2020-05-21 10:33:59,"2,814s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_13""))",Chrome 81.0.4044.138,,,2020-05-21 10:33:59,2020-05-21 10:34:02,"2,948s",PASSED
