Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 81.0.4044.138,,,2020-05-20 11:06:22,2020-05-20 11:06:23,"1,001s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-20 11:06:23,2020-05-20 11:06:25,"2,291s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-20 11:06:25,2020-05-20 11:06:27,"2,292s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-20 11:06:27,2020-05-20 11:06:32,"5,003s",PASSED
"adressContac = getAttribute(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""value"")",Chrome 81.0.4044.138,,,2020-05-20 11:06:32,2020-05-20 11:06:32,"0,277s",PASSED
adressContact = adressContac,Chrome 81.0.4044.138,,,2020-05-20 11:06:32,2020-05-20 11:06:32,"0,000s",PASSED
println(adressContact),Chrome 81.0.4044.138,,,2020-05-20 11:06:32,2020-05-20 11:06:32,"0,000s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_Enregistrer le contact""))",Chrome 81.0.4044.138,,,2020-05-20 11:06:32,2020-05-20 11:06:35,"2,371s",PASSED
delay(8),Chrome 81.0.4044.138,,,2020-05-20 11:06:35,2020-05-20 11:06:43,"8,003s",PASSED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-20 11:06:43,2020-05-20 11:06:48,"5,308s",FAILED
"click(findTestObject(""CreationContact/Page_IAD/a_Production""))",Chrome 81.0.4044.138,,,2020-05-20 11:06:43,2020-05-20 11:06:45,"2,326s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-20 11:06:45,2020-05-20 11:06:48,"2,785s",FAILED
