Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(lastname),Chrome 81.0.4044.138,,,2020-05-20 12:31:12,2020-05-20 12:31:12,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom_lastName""), lastname)",Chrome 81.0.4044.138,,,2020-05-20 12:31:12,2020-05-20 12:31:17,"4,769s",PASSED
"usedname = ""test3"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:31:17,2020-05-20 12:31:17,"0,001s",PASSED
println(usedname),Chrome 81.0.4044.138,,,2020-05-20 12:31:17,2020-05-20 12:31:17,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_concat(Nom d  usage)_usageName""), usedname)",Chrome 81.0.4044.138,,,2020-05-20 12:31:17,2020-05-20 12:31:22,"4,981s",PASSED
"jeunefille = ""test4"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:31:22,2020-05-20 12:31:22,"0,001s",PASSED
println(jeunefille),Chrome 81.0.4044.138,,,2020-05-20 12:31:22,2020-05-20 12:31:22,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Nom de jeune fille_birthName""), jeunefille)",Chrome 81.0.4044.138,,,2020-05-20 12:31:22,2020-05-20 12:31:27,"4,871s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Date de naissance_birthDate""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:27,2020-05-20 12:31:30,"3,064s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_13""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:30,2020-05-20 12:31:33,"2,664s",PASSED
"datebirth = getAttribute(findTestObject(""CreationContact/Page_IAD/input_Date de naissance_birthDate""), ""value"")",Chrome 81.0.4044.138,,,2020-05-20 12:31:33,2020-05-20 12:31:33,"0,599s",PASSED
DateNaissance = datebirth,Chrome 81.0.4044.138,,,2020-05-20 12:31:33,2020-05-20 12:31:33,"0,001s",PASSED
println(DateNaissance),Chrome 81.0.4044.138,,,2020-05-20 12:31:33,2020-05-20 12:31:33,"0,000s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Lieu de naissance_btn btn-default form_bf2c5d""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:33,2020-05-20 12:31:36,"2,464s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_02""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:36,2020-05-20 12:31:39,"2,913s",PASSED
"lieuBirth = ""test5"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:31:39,2020-05-20 12:31:39,"0,001s",PASSED
println(lieuBirth),Chrome 81.0.4044.138,,,2020-05-20 12:31:39,2020-05-20 12:31:39,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Lieu de naissance_birthPlace""), lieuBirth)",Chrome 81.0.4044.138,,,2020-05-20 12:31:39,2020-05-20 12:31:44,"5,069s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Choisir""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:44,2020-05-20 12:31:47,"2,971s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Choisir_form-control ui-select-search_780576""), ""France"")",Chrome 81.0.4044.138,,,2020-05-20 12:31:47,2020-05-20 12:31:53,"6,058s",PASSED
"pays1 = getText(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:53,2020-05-20 12:31:53,"0,512s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 12:31:53,2020-05-20 12:31:56,"2,382s",PASSED
pays = pays1,Chrome 81.0.4044.138,,,2020-05-20 12:31:56,2020-05-20 12:31:56,"0,001s",PASSED
println(pays),Chrome 81.0.4044.138,,,2020-05-20 12:31:56,2020-05-20 12:31:56,"0,000s",PASSED
"profession = ""test8"" + jdcont",Chrome 81.0.4044.138,,,2020-05-20 12:31:56,2020-05-20 12:31:56,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Profession_job""), profession)",Chrome 81.0.4044.138,,,2020-05-20 12:31:56,2020-05-20 12:32:01,"5,089s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Contact  Adresse""))",Chrome 81.0.4044.138,,,2020-05-20 12:32:01,2020-05-20 12:32:03,"2,464s",PASSED
Seqphone = Math.random() * 9 - 6,Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,001s",PASSED
ifseq = Seqphone,Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,001s",PASSED
if (ifseq == 0),Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,000s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,000s",PASSED
phone = phoneseq1,Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,001s",PASSED
println(phone),Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,000s",PASSED
"phone1 = ""06"" + phone",Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,000s",PASSED
println(phone1),Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:03,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone2""), phone1)",Chrome 81.0.4044.138,,,2020-05-20 12:32:03,2020-05-20 12:32:08,"5,308s",PASSED
"click(findTestObject(""Object Repository/CreationContact/Page_IAD/span_Ajouter un tlphone_fa fa-plus""))",Chrome 81.0.4044.138,,,2020-05-20 12:32:08,2020-05-20 12:32:11,"2,622s",PASSED
"phone2 = ""01"" + phone",Chrome 81.0.4044.138,,,2020-05-20 12:32:11,2020-05-20 12:32:11,"0,000s",PASSED
println(phone2),Chrome 81.0.4044.138,,,2020-05-20 12:32:11,2020-05-20 12:32:11,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Tlphone_phone4""), phone2)",Chrome 81.0.4044.138,,,2020-05-20 12:32:11,2020-05-20 12:32:16,"5,086s",PASSED
"email1 = ""test6."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-20 12:32:16,2020-05-20 12:32:16,"0,000s",PASSED
println(email1),Chrome 81.0.4044.138,,,2020-05-20 12:32:16,2020-05-20 12:32:16,"0,001s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-3""), email1)",Chrome 81.0.4044.138,,,2020-05-20 12:32:16,2020-05-20 12:32:21,"5,166s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/button_Ajouter un email_btn btn-primary btn-add""))",Chrome 81.0.4044.138,,,2020-05-20 12:32:21,2020-05-20 12:32:24,"2,658s",PASSED
"email2 = ""test7."" + phone + ""@gmail.com""",Chrome 81.0.4044.138,,,2020-05-20 12:32:24,2020-05-20 12:32:24,"0,001s",PASSED
println(email2),Chrome 81.0.4044.138,,,2020-05-20 12:32:24,2020-05-20 12:32:24,"0,000s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_E-mail personnel_emailPersonal-5""), email2)",Chrome 81.0.4044.138,,,2020-05-20 12:32:24,2020-05-20 12:32:29,"5,240s",PASSED
"click(findTestObject(""CreationContact/Page_Welcome page/Page_IAD/span_FRANCE""))",Chrome 81.0.4044.138,,,2020-05-20 12:32:29,2020-05-20 12:32:32,"2,923s",PASSED
"setText(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), ""France"")",Chrome 81.0.4044.138,,,2020-05-20 12:32:32,2020-05-20 12:32:38,"5,870s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-20 12:32:38,2020-05-20 12:32:39,"1,023s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-20 12:32:39,2020-05-20 12:32:41,"2,308s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_FRANCE_form-control ui-select-search _8034ae""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-20 12:32:41,2020-05-20 12:32:44,"2,285s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-20 12:32:44,2020-05-20 12:32:48,"4,002s",PASSED
"setText(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""a"")",Chrome 81.0.4044.138,,,2020-05-20 12:32:48,2020-05-20 12:32:52,"4,629s",PASSED
delay(1),Chrome 81.0.4044.138,,,2020-05-20 12:32:52,2020-05-20 12:32:53,"1,001s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(ARROW_DOWN))",Chrome 81.0.4044.138,,,2020-05-20 12:32:53,2020-05-20 12:32:56,"2,293s",PASSED
"sendKeys(findTestObject(""CreationContact/Page_IAD/input_Adresse_address1""), Keys.chord(INSERT))",Chrome 81.0.4044.138,,,2020-05-20 12:32:56,2020-05-20 12:32:58,"2,287s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-20 12:32:58,2020-05-20 12:33:03,"5,002s",PASSED
"adressContac = getAttribute(findTestObject(""Object Repository/CreationContact/Page_IAD/input_Adresse_address1""), ""value"")",Chrome 81.0.4044.138,,,2020-05-20 12:33:03,2020-05-20 12:33:03,"0,276s",PASSED
adressContact = adressContac,Chrome 81.0.4044.138,,,2020-05-20 12:33:03,2020-05-20 12:33:03,"0,000s",PASSED
println(adressContact),Chrome 81.0.4044.138,,,2020-05-20 12:33:03,2020-05-20 12:33:03,"0,000s",PASSED
"click(findTestObject(""CreationContact/Page_IAD/span_Enregistrer le contact""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:03,2020-05-20 12:33:05,"2,396s",PASSED
delay(8),Chrome 81.0.4044.138,,,2020-05-20 12:33:05,2020-05-20 12:33:14,"8,002s",PASSED
,,,,,,,
Test Cases/Projet,Chrome 81.0.4044.138,,,2020-05-20 12:33:14,2020-05-20 12:33:51,"37,103s",FAILED
"click(findTestObject(""CreationContact/Page_IAD/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:14,2020-05-20 12:33:16,"2,457s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-20 12:33:16,2020-05-20 12:33:19,"3,002s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:19,2020-05-20 12:33:22,"2,394s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Achat""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:22,2020-05-20 12:33:25,"3,547s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Habitation""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:25,2020-05-20 12:33:28,"2,537s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Traditionnel""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:28,2020-05-20 12:33:30,"2,538s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Maison""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:30,2020-05-20 12:33:33,"2,533s",PASSED
"setText(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/input_Lier  un contact_search""), firstname)",Chrome 81.0.4044.138,,,2020-05-20 12:33:33,2020-05-20 12:33:38,"4,846s",PASSED
delay(2),Chrome 81.0.4044.138,,,2020-05-20 12:33:38,2020-05-20 12:33:40,"2,002s",PASSED
"click(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/a_Chabanne AFGOUN DAMMARIE-LES-LYS""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:40,2020-05-20 12:33:42,"2,485s",PASSED
delay(6),Chrome 81.0.4044.138,,,2020-05-20 12:33:42,2020-05-20 12:33:48,"6,003s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_tape suivante""))",Chrome 81.0.4044.138,,,2020-05-20 12:33:48,2020-05-20 12:33:51,"2,573s",FAILED
